customerID,tenure_actual,Churn_actual,MonthlyCharges,Contract,RMST_months,CLV_discounted,Remaining_CLV
9053-JZFKV,67,1,116.2,Two year,71.73545081529666,5927.32157731369,0.0
2530-ENDWQ,71,1,93.7,Two year,70.97342306422846,4741.556413439568,0.0
2890-WFBHU,59,0,79.85,One year,70.89042322907422,4037.1601916001155,934.1523835748698
0327-WFZSY,39,0,100.0,One year,71.71968439961205,5100.126074536186,2780.3493235428928
7977-HXJKU,21,0,19.6,Two year,70.85428002214303,990.5842158964086,765.2998008251335
6615-ZGEDR,1,1,19.7,Month-to-month,71.0452162420629,997.6452289284256,0.0
7033-CLAMM,48,0,20.2,Two year,71.0595269583354,1023.1203653632806,417.16238857033534
4023-RTIQM,31,0,50.4,One year,71.71825358036942,2570.4251595580618,1678.707418690751
0864-FVJNJ,64,0,113.35,One year,71.75021245249862,5782.834572312843,858.6998688522643
7356-IWLFW,46,0,80.0,Month-to-month,71.74034881266005,4080.980712929958,1810.1724855393559
9541-PWTWO,52,0,80.95,Two year,70.83524422496865,4090.3913933534745,1407.5313268409614
3967-VQOGC,67,0,24.9,Two year,71.38807454548999,1265.5342792684137,118.15720798459338
7872-RDDLZ,67,0,54.9,Month-to-month,71.51397343575886,2793.956326221452,261.7383335063719
9250-WYPLL,5,1,75.55,Month-to-month,71.7614774652597,3854.825683092655,0.0
6308-CQRBU,71,0,109.25,Two year,70.89402302156947,5523.8135264786,104.94046368570753
2754-XBHTB,9,1,77.65,Month-to-month,71.69933663870953,3959.406921119444,0.0
1597-LHYNC,26,1,95.0,Month-to-month,70.75705894879432,4796.370580769809,0.0
0186-CAERR,71,0,116.3,One year,71.02915174053484,5888.6551929421175,112.13945628534788
3043-SUDUA,32,0,19.9,Month-to-month,71.76685509761731,1015.4246680874857,650.2170145226904
5442-BHQNG,2,0,70.35,Month-to-month,70.5736218006878,3544.9463953123095,3474.796317858087
2169-RRLFW,71,0,25.6,Two year,71.6713182201774,1304.9732128538617,25.124835727543093
5872-OEQNH,60,0,44.45,One year,71.76469924955884,2268.0709382689265,496.1416385297837
3162-KKZXO,55,0,100.15,One year,71.76514307822819,5110.199233174984,1546.8077287083215
7055-VKGDA,54,1,105.4,One year,71.5949541467589,5368.534305370089,0.0
0754-UKWQP,2,1,95.85,Month-to-month,71.66208473393995,4885.532089255658,0.0
8873-GLDMH,6,0,73.85,Month-to-month,71.03588671667656,3739.536046475317,3515.2665550439624
5696-JVVQY,48,0,70.1,Two year,70.95965959566638,3546.7969073222616,1443.275572982489
8946-BFWSG,63,0,25.25,Two year,71.58447044036299,1285.9642790804826,212.7245377601681
7493-TPUWZ,1,1,79.15,Month-to-month,71.63368546173518,4033.1264018829206,0.0
0547-HURJB,12,0,21.05,Month-to-month,71.6966376229559,1073.3183188895703,942.4752585961393
8904-OPDCK,54,0,24.95,Month-to-month,71.52190934357105,1269.8542748807533,402.92121884355737
8845-LWKGE,30,0,64.5,One year,71.68532935806806,3288.4018526331806,2189.5032205145426
1577-HKTFG,30,1,19.65,Month-to-month,71.43442334182194,999.1899844933673,0.0
8752-STIVR,4,1,79.0,Month-to-month,71.47195312570636,4018.6790532133996,0.0
0691-NIKRI,40,0,105.95,One year,71.05625416526483,5366.132013695304,2822.136401396679
5022-JNQEQ,9,0,75.85,Month-to-month,71.46123135892769,3858.0073891261372,3508.843070083823
4558-FANTW,17,1,91.85,Month-to-month,71.74815165860723,4685.857406648726,0.0
3249-VHRIP,62,0,43.6,Two year,71.68209684816662,2222.7826646707244,408.28208573566985
3736-BLEPA,28,0,91.25,One year,71.58249305118073,4647.200574018504,3210.108522189469
4701-LKOZD,70,0,89.75,Two year,70.9319977187394,4539.688460376933,170.06434941687846
6603-QWSPR,46,0,104.4,Two year,71.79736677541118,5328.847618486082,2366.127280371976
9921-QFQUL,23,0,90.15,Month-to-month,70.9227145926731,4559.4744872417,3413.678098052339
1929-ZCBHE,47,0,40.3,One year,71.36158122350176,2047.6653001743628,870.7186846301905
4378-MYPGO,68,0,105.25,Two year,71.76578667928871,5370.4650978613445,406.9988932153924
8651-ENBZX,60,1,106.0,One year,71.55260469258684,5396.704843963132,0.0
4129-LYCOI,67,0,104.0,Two year,71.74909576460445,5305.759062493928,500.1483458152698
7798-JVXYM,14,0,69.65,Month-to-month,70.92772506543194,3522.8417740427003,3008.327881378324
8647-SDTWQ,57,0,74.3,Month-to-month,71.63422685071077,3786.013729563604,1018.4145934834518
2696-ECXKC,55,0,100.9,One year,70.81579438171588,5097.414341490368,1510.6033093665048
2081-KJSQF,1,0,20.25,Month-to-month,71.6987460194887,1032.5498496614296,1022.6253481580436
7623-TRNQN,1,1,49.9,Month-to-month,71.01693979170184,2526.2776321546016,0.0
3323-CPBWR,23,0,96.9,Month-to-month,71.38163435887263,4924.578003124659,3699.0876987041947
9330-IJWIO,13,1,100.35,Month-to-month,71.77389056218604,5120.8714602301025,0.0
3384-CTMSF,47,0,104.1,Month-to-month,71.76831025925782,5311.9252339709965,2276.8442960425346
0902-RFHOF,38,0,20.1,One year,70.96850591033571,1017.0794334913558,562.5780421069571
9286-DOJGF,38,1,74.95,Month-to-month,71.74245296585383,3823.452738004943,0.0
6048-QBXKL,2,0,56.55,Month-to-month,71.72329489671313,2884.229964865819,2828.5374871596214
9661-MHUMO,1,1,49.25,Month-to-month,71.64178916969705,2509.76996766457,0.0
7718-RXDGG,15,0,68.6,Month-to-month,71.80879833826904,3501.939756537128,2961.3963070773875
1025-FALIX,26,0,69.05,Month-to-month,71.62322616470489,3518.0915272998836,2519.145496358831
3451-VAWLI,35,0,19.7,Two year,71.57906908717008,1003.2501248570642,601.1823297508544
3407-QGWLG,3,0,20.05,Month-to-month,70.88590556214245,1013.665646060546,983.6272238018269
1842-EZJMK,50,1,103.7,Month-to-month,70.87962283427589,5242.401789591382,0.0
2347-WKKAE,42,0,94.4,Month-to-month,71.0382569372076,4780.243966800042,2374.119604852905
8735-DCXNF,10,0,54.95,Month-to-month,70.97990787814149,2780.8574056829157,2496.898038796382
3214-IYUUQ,61,0,93.7,One year,71.70167705560502,4777.92005595822,962.1280588958153
1936-UAFEH,68,0,110.25,Two year,70.9644941011872,5578.520606111063,413.09149219151936
3587-PMCOY,10,0,98.9,One year,71.5310874181961,5034.094154879154,4526.058964565918
8079-XRJRS,65,1,89.75,One year,71.7749195758296,4580.001448920109,0.0
1027-LKKQQ,72,0,80.45,Two year,71.64835614551464,4099.996870653613,0.0
7148-XZPHA,55,0,79.4,Month-to-month,71.83863166695687,4054.5258989064237,1229.2406325280174
8073-IJDCM,1,1,20.3,Month-to-month,70.96366402782981,1027.1471845255016,0.0
5309-TAIKL,7,0,62.8,Month-to-month,71.79767324877787,3205.4856287117095,2983.7044519807655
6856-RAURS,2,0,74.9,Month-to-month,71.76163213021815,3821.6665707953875,3747.9330688683763
8778-LMWTJ,9,0,74.85,Month-to-month,71.8007665604668,3820.674146435288,3477.3807796397236
9717-IOAAF,27,0,25.85,Two year,71.59623497648727,1316.6837753307836,926.2071578599151
8884-ADFVN,7,1,101.95,Month-to-month,70.91106691113886,5155.643902404231,0.0
2845-KDHVX,64,0,68.3,Two year,70.95052720733818,3455.3908557714835,500.8112452560657
0848-SOMKO,70,0,48.4,Two year,71.64779046258658,2466.6087747310203,94.17066867240281
2720-WGKHP,2,1,94.0,Month-to-month,71.72050012157472,4794.159321403594,0.0
6734-FQAJX,67,0,105.05,Two year,71.39443905542353,5339.487796087949,498.6088868922204
2869-ADAWR,45,1,89.3,Month-to-month,70.87807840397281,4514.357249698119,0.0
1535-VTJOQ,24,0,25.15,Two year,71.76986573603688,1283.3533796225706,951.1356113595451
6368-TZZDT,4,0,19.5,Two year,71.80137097132959,995.3722815250601,956.6105680978263
0943-ZQPXH,44,0,92.95,Month-to-month,71.80573712024298,4744.823820871605,2248.2053168677767
1293-BSEUN,72,0,20.7,Two year,70.82229043333587,1045.8247718952116,0.0
9894-EZEWG,1,1,74.3,Month-to-month,70.73734827367754,3750.4847245500437,0.0
1302-TPUBN,66,0,19.35,Two year,71.71454045837436,986.8214178684681,110.91831532137795
7851-FLGGQ,1,1,44.65,Month-to-month,70.93760949667258,2258.5970978711716,0.0
0637-UBJRP,13,1,84.05,Month-to-month,71.7721992650185,4289.005032227502,0.0
0940-OUQEC,10,1,80.7,Month-to-month,71.71326976703557,4115.526217074779,0.0
2378-VTKDH,65,0,104.35,Month-to-month,70.74300968196985,5267.6516577590155,666.618532505052
0927-CNGRH,1,0,19.55,Month-to-month,70.99526467101373,989.5280029553406,979.8732829848938
8608-OZTLB,38,0,74.05,One year,70.61051883458417,3732.849513303214,2054.2341172271244
2335-GSODA,23,0,40.1,Two year,71.68738378250073,2044.4611280649367,1538.9972190769472
1952-DVVSW,10,0,20.1,One year,71.59489178379968,1023.7900302724927,920.6106471378814
0702-PGIBZ,4,1,101.7,Month-to-month,71.8301917715857,5192.808860226453,0.0
6656-GULJQ,72,0,83.55,Two year,71.06481373691119,4232.003247668216,0.0
9853-JFZDU,35,0,56.85,Month-to-month,71.67661348621638,2898.1183398126113,1738.6078845143857
1963-VAUKV,1,1,20.4,Month-to-month,71.73648504476535,1040.6081322896255,0.0
3777-XROBG,58,0,19.55,Two year,71.55175575243861,995.3268192845494,250.60965628877292
6994-FGRHH,70,0,106.15,One year,71.55813986308765,5404.654578791962,205.8623524430672
4000-VGMQP,38,0,78.95,One year,71.47967787290895,4016.460437455643,2237.6555410328506
3999-WRNGR,60,0,49.75,Month-to-month,70.7352248152113,2511.20355209559,535.0379606486207
3466-RITXD,26,0,92.4,Month-to-month,71.74018854512968,4713.524842083573,3378.0310870156636
2680-XKKNJ,8,0,58.2,One year,71.70993914411059,2967.9714953985,2731.661809149839
3058-HJCUY,41,1,102.6,One year,70.7507083664344,5179.732338599766,0.0
2974-GGUXS,36,0,91.95,Month-to-month,71.33116070690849,4670.539823189679,2726.6745581562363
7994-XIRTR,54,0,65.25,One year,71.6663588034908,3325.9801640929463,1058.64128075665
3259-FDWOY,71,1,106.0,Two year,70.76968156353556,5352.454171751367,0.0
2101-RANCD,55,0,73.1,Month-to-month,71.71725443817112,3728.097617387606,1127.2744650237553
7921-BEPCI,72,0,59.75,Two year,71.67065381506706,3045.7659561707405,0.0
0807-ZABDG,3,1,55.1,Month-to-month,71.62294433491877,2807.331966281052,0.0
8510-TMWYB,54,0,59.8,Two year,71.6209835642755,3046.733427276769,968.8048366490847
3258-ZKPAI,72,0,116.6,Two year,71.5705100094386,5937.48708663123,0.0
1428-IEDPR,52,0,109.3,Two year,71.56706170806325,5565.556921683963,1945.6302052756932
5298-GSTLM,60,0,101.4,One year,71.79594239524349,5175.6429587804805,1133.0612593605968
4450-YOOHP,39,0,50.65,Month-to-month,71.39916627587147,2574.568852825803,1397.4641412389813
6728-CZFEI,15,0,56.15,One year,71.50697237527655,2857.36162669175,2413.4674584521003
5748-RNCJT,69,1,106.5,Two year,70.80178051217351,5379.526641013388,0.0
3653-NCRDJ,43,0,19.2,One year,70.61669890796867,967.9325353371291,463.7838598131766
6121-TNHBO,63,0,83.0,One year,71.2529241201182,4212.4695071630285,689.9083850086155
5119-NZPTV,2,0,70.1,Month-to-month,70.90681155252162,3544.820092356951,3475.1699762133253
6519-ZHPXP,72,0,108.3,Two year,71.62359420247725,5517.896853203151,0.0
7739-LAXOG,32,1,91.05,Month-to-month,71.53501673723324,4634.71300668491,0.0
3472-QPRCH,40,0,25.25,Two year,71.8188091090779,1289.1137801685259,685.4877252406973
8224-UAXBZ,58,0,45.35,One year,70.85274212147678,2291.952274083572,568.292751907729
9610-WCESF,67,0,43.9,Two year,71.51235768398246,2234.1094484870214,209.28276798046542
9776-CLUJA,51,1,77.5,Month-to-month,71.52861447124899,3944.7138772536373,0.0
2486-WYVVE,31,0,79.3,One year,71.02020013912713,4014.8436580026564,2603.5461099909567
3865-ZYKAD,69,0,84.9,Month-to-month,71.05712149569135,4300.035576390177,239.65544703843292
1422-DGUBX,32,0,79.25,One year,71.82847969538378,4046.438154765971,2592.7938342736898
2999-AANRQ,21,0,71.05,Two year,70.7954010443918,3588.634722708519,2771.4597729483653
8668-KNZTI,52,0,53.75,One year,70.84002584540582,2716.116647689847,934.731871277912
0480-KYJVA,72,0,24.25,Two year,71.83203814039351,1238.2304583860684,0.0
6034-ZRYCV,72,1,54.2,Two year,70.90352048029894,2740.6929544941204,0.0
9746-YKGXB,52,0,44.25,One year,70.88305162074607,2237.0749878107495,770.5974925467383
3926-YZVVX,41,0,50.05,One year,71.707943006217,2552.3003172672234,1318.5366066317895
6000-UKLWI,41,0,20.15,Two year,71.62887836716533,1026.7013934362276,529.7599407229959
2079-FBMZK,6,1,69.25,Month-to-month,71.83358763570048,3536.034791600585,0.0
6332-FBZRI,67,0,69.35,One year,71.78824407760985,3539.467776808955,333.9921086637657
2096-XOTMO,16,0,19.35,Month-to-month,71.19110760302905,981.4260107195355,816.8595038150274
3266-FTKHB,17,0,19.15,Two year,70.95735699299487,968.8946008248623,794.5231832110245
8221-EQDGL,35,0,61.0,Month-to-month,71.49938118622141,3103.9218308646928,1858.2646570817392
2346-LOCWC,58,0,20.5,Two year,71.66232965811176,1044.8999898098837,263.7216474945472
6608-QQLVK,1,1,50.5,Month-to-month,70.88786483378809,2553.175753571165,0.0
0298-XACET,52,0,50.2,Two year,71.77088543750334,2561.6312032281558,899.3839315644645
7560-QJAVJ,70,0,79.6,Two year,70.79449729987766,4020.444691236088,150.04760544033195
2995-YWTCD,19,0,24.9,Two year,71.80479485576225,1271.0592008447918,1017.386710479802
3551-HUAZH,1,1,74.4,Month-to-month,70.9822775340854,3765.258591811449,0.0
9137-UIYPG,35,0,106.9,Month-to-month,70.9546974565398,5408.455763878801,3217.4244319557424
2809-ZMYOQ,32,0,101.35,Month-to-month,70.95857023054971,5127.870714145037,3255.1024816187482
5084-OOVCJ,17,0,55.35,Month-to-month,71.79419089827239,2825.1144665641577,2325.670554238522
0254-WWRKD,67,0,50.55,One year,71.83160430812748,2581.1244008062054,243.83785384550788
7727-SHVZV,9,0,19.5,Month-to-month,71.76413618884656,994.9859071435271,905.5151514368611
6302-JGYRJ,31,1,79.45,One year,71.78258435424304,4054.709742589506,0.0
5339-PXDVH,4,0,90.65,Month-to-month,70.69596503488532,4573.790066534826,4391.428933484306
2205-LPVGL,58,0,89.85,One year,71.70081382751893,4581.560818881698,1157.297812207956
8782-NUUOL,60,0,79.0,One year,71.74749460877706,4030.2688926849983,881.2429065257885
3685-YLCMQ,58,1,104.65,One year,71.76970722771745,5340.067958958759,0.0
7601-WFVZV,1,0,19.55,Month-to-month,70.87220284799035,988.2442290996639,978.5766713906605
4609-KNNWG,27,0,19.9,Two year,71.64149412178716,1014.0968205012018,713.608329347101
4868-AADLV,66,0,116.25,One year,70.74702533479206,5868.620170812355,641.4135296877757
9529-OFXHY,15,0,87.75,Month-to-month,71.48590865034103,4464.438196404191,3770.5715658215595
8634-MPHTR,47,1,100.05,Month-to-month,70.84680448909867,5056.1288952261575,0.0
2669-QVCRG,41,0,81.3,Month-to-month,71.48650736624528,4136.308836797105,2129.600843872277
2478-EEWWM,59,0,44.3,Month-to-month,71.73807416318269,2259.789440403677,532.970245840341
9174-IHETN,50,0,70.35,Two year,71.81099592454632,3591.357216128891,1375.3688003575824
2233-TXSIU,17,0,44.45,One year,70.84481323822493,2246.2788872257306,1841.0448427882009
9644-UMGQA,6,0,49.15,Month-to-month,70.89872656787462,2485.2074449649,2335.726241049952
3256-EZDBI,51,0,29.45,Month-to-month,71.71957317338887,1501.9853855231029,550.4837839331163
8761-NSOBC,44,1,100.55,Month-to-month,71.74125434335303,5129.3310918049365,0.0
0419-YAAPX,49,0,85.3,Month-to-month,71.59831090334293,4344.896065610109,1724.1359153468352
8413-VONUO,2,1,95.65,Month-to-month,71.78998309503186,4881.8490439859825,0.0
0872-CASZJ,59,0,69.1,One year,71.41014250850787,3512.7971367819755,822.4514594778408
4726-DLWQN,50,0,70.35,Month-to-month,70.93584602029317,3558.552073340443,1339.5722251024215
8164-OCKUJ,59,0,20.6,Two year,71.78387181477687,1051.3296663409274,248.20736261363547
3094-JOJAI,18,0,74.15,Month-to-month,71.51579601101538,3773.6942277680846,3059.461292341512
9494-MRNYX,10,0,75.05,Month-to-month,71.72355549861243,3827.799248925321,3443.0826907842115
2599-CZABP,14,0,44.6,One year,71.01908038220907,2258.006488044034,1928.8652402900677
7945-PRBVF,35,0,21.45,Two year,71.45615240707036,1090.967128539237,652.8162455980256
4544-RXFMG,8,0,43.45,One year,71.5331270428104,2211.689168590334,2034.9300610190285
0859-YGKFW,18,0,20.05,One year,71.70533791401002,1022.4221758374663,829.69201596229
1150-FTQGN,60,0,94.15,One year,71.50377340165059,4790.945502699719,1041.1510660705849
9223-UCPVT,1,1,94.4,Month-to-month,70.82613739244755,4769.558993636164,0.0
7196-LIWRH,6,0,19.55,Two year,71.78547122656443,997.7591136901073,938.8695102028884
5448-VWNAM,19,0,75.9,Month-to-month,71.76789179087089,3872.942994375255,3099.390162195915
1177-XZBJL,53,0,64.15,One year,71.65014736816609,3269.3563774043987,1092.8610025550884
3518-FSTWG,72,0,109.55,Two year,71.44177242611163,5570.976616748255,0.0
9330-VOFSZ,60,0,110.8,Two year,70.74389384207046,5593.303900173845,1191.9813868757165
4351-QLCSU,1,1,55.0,Month-to-month,71.52036016859435,2799.232582262443,0.0
0939-EREMR,13,0,53.45,Month-to-month,71.31537832094338,2714.5080686932984,2351.2548087458576
9389-ACWBI,5,0,69.95,Month-to-month,70.96900822497788,3539.5563774687735,3363.2940251657296
5419-JPRRN,1,1,101.45,Month-to-month,71.77431567121998,5177.027530711791,0.0
3644-QXEHN,13,0,97.0,Month-to-month,71.76966125568589,4949.702280731563,4293.718085643012
2911-IJORQ,37,0,90.6,One year,70.77826596761217,4575.248700997615,2588.584428950242
5921-NGYRH,64,0,73.55,Month-to-month,71.43502259345229,3739.994134445855,550.1369596548636
2100-BDNSN,5,1,67.95,Month-to-month,70.69671037590943,3428.477515372176,0.0
5998-DZLYR,61,0,94.35,Two year,71.05367982397928,4778.488241673834,948.4536030545642
0488-GSLFR,1,1,69.5,Month-to-month,70.93562264788349,3515.5477801216375,0.0
9318-NKNFC,1,1,18.85,Month-to-month,71.05789194038917,954.7270703680389,0.0
3985-HOYPM,26,0,19.4,One year,71.09685213398853,982.9869488655296,701.1420149263188
9728-FTTVZ,1,1,69.2,Month-to-month,71.75723702515307,3530.670274901232,0.0
9548-LERKT,24,0,19.75,Two year,70.92753016109673,998.937286018551,735.6593529176587
6576-FBXOJ,17,0,54.6,One year,70.82610865874051,2758.663580480219,2260.7953077336247
4310-KEDTB,26,0,29.8,Month-to-month,70.92527249658335,1507.2213712281014,1073.692049819064
7254-IQWOZ,1,1,69.65,Month-to-month,71.49063448028966,3543.743643214345,0.0
2474-BRUCM,40,1,101.85,Month-to-month,71.39511356023928,5176.874603569715,0.0
4062-HBMOS,52,0,103.05,Month-to-month,71.76365221794264,5258.091291324159,1845.8239703012873
0742-NXBGR,1,1,82.3,Month-to-month,71.80322491049344,4201.062663661422,0.0
2676-ISHSF,1,0,20.3,Month-to-month,71.00313018118095,1027.5746171356604,1017.550363307017
9236-NDUCW,21,0,35.1,Two year,71.58839054934145,1787.6909367948856,1387.4401917186567
4753-PADAS,67,0,105.7,One year,71.76715571214991,5393.503714391988,508.6611710008664
6103-QCKFX,44,0,56.25,Month-to-month,70.92941196019416,2845.131032305133,1327.765911139125
7781-EWARA,70,0,60.35,One year,71.7450059207295,3078.7394052762506,117.83437424564448
6110-OHIHY,3,1,79.25,Month-to-month,71.72197828885427,4041.9466708797695,0.0
7018-FPXHH,56,0,59.8,Two year,71.59222495192547,3045.8177625511007,868.459845416289
5889-LFOLL,13,1,84.6,Month-to-month,71.04183777528364,4284.151418420364,0.0
5708-EVONK,58,1,93.4,Month-to-month,70.97071810171535,4726.240542132665,0.0
8708-XPXHZ,42,1,94.2,Month-to-month,71.26248617009303,4781.379255867266,0.0
0616-ATFGB,1,1,25.05,Month-to-month,70.9329679133098,1267.0792183537721,0.0
0572-ZJKLT,46,0,99.65,Two year,71.6929864358047,5080.859561709442,2251.7420163160123
5135-RDDQL,63,0,50.65,Two year,71.67228660261894,2581.936001645127,428.2242934859129
1353-LJWEM,11,0,60.9,Month-to-month,71.3088558942724,3092.6515701803496,2745.953232923228
1794-SWWKL,15,0,59.65,Month-to-month,70.95544729824749,3017.932062864865,2543.545615619807
6166-YIPFO,72,0,64.7,Two year,71.77803384586227,3301.7907202670413,0.0
7016-BPGEU,29,1,25.1,Month-to-month,70.93483247994634,1269.6332915344965,0.0
6876-ADESB,1,1,48.95,Month-to-month,71.65640402330382,2494.8628803887914,0.0
9332-GYWLO,6,0,54.85,Month-to-month,71.65617618842828,2795.5649303668793,2630.110479851439
1963-SVUCV,1,1,45.3,Month-to-month,70.72552036073404,2286.3485970988368,0.0
4184-VODJZ,63,0,91.35,One year,71.5639067770618,4651.389300572539,768.9612245784039
0220-EBGCE,2,1,85.85,Month-to-month,71.03693359861191,4347.226947132316,0.0
1092-WPIVQ,18,0,25.1,Two year,71.72290319061193,1280.1746454248325,1038.9475065894565
7233-IOQNP,43,0,34.0,Month-to-month,71.58756580809786,1731.651503471211,843.0043762754931
2834-JKOOW,15,0,45.9,One year,71.48213027005806,2335.152219704633,1972.1917279921286
2754-VDLTR,10,1,95.2,Month-to-month,71.77990867375462,4858.371278553452,0.0
2400-FEQME,55,0,20.5,Two year,70.92118523910841,1036.8022049342069,307.9881002393892
3190-XFANI,49,1,100.6,One year,71.49678363019726,5118.787641373493,0.0
7551-DACSP,6,1,55.3,Month-to-month,70.9725562057865,2798.352968818998,0.0
4957-SREEC,70,0,20.35,Two year,71.50743225023928,1035.5759390042897,39.392967739669814
7235-NXZCP,2,1,74.85,Month-to-month,70.84422470426577,3782.5181000991665,0.0
0230-UBYPQ,63,0,36.1,One year,71.66459526397443,1840.086935882323,305.1158392697466
4923-ADWXJ,25,0,65.8,Month-to-month,71.77418775703828,3357.791593161429,2448.3350416679855
1763-KUAAW,18,0,20.35,One year,70.80032546949104,1027.9031332780119,830.3636250985447
1104-TNLZA,28,0,105.8,Month-to-month,70.84445243491393,5346.578190945674,3670.264831066809
5195-KPUNQ,53,0,96.75,One year,71.51204019837478,4923.675875932341,1640.9832381726987
0520-FDVVT,35,1,102.35,One year,71.26095431406307,5194.971278649159,0.0
3439-GVUSX,1,0,24.4,Month-to-month,71.0566959972971,1235.8115184168728,1223.7696336010424
1444-VVSGW,70,1,115.65,One year,71.49153062132198,5884.246907580779,0.0
5712-PTIWW,2,1,79.85,Month-to-month,71.32593429464318,4055.7058752755943,0.0
5949-HGVJL,26,0,73.05,Month-to-month,70.80926386615118,3690.1924915827976,2626.4829656638476
5203-XEHAX,34,0,64.35,One year,71.77163399638326,3283.710254001438,2016.2688506097782
1635-HDGFT,19,0,20.5,Two year,71.04686446296895,1038.1767637243547,827.607291988653
3315-TOTBP,15,1,76.0,Month-to-month,71.68766059465219,3874.800368756593,0.0
8050-XGRVL,62,0,54.75,One year,71.72184033018364,2792.381850275825,513.4259800462513
6661-HBGWL,42,1,104.75,Month-to-month,70.76391996579525,5289.013384728125,0.0
1518-VOWAV,9,1,74.65,Month-to-month,71.38074257571638,3793.769977456076,0.0
9828-QHFBK,24,0,51.15,Month-to-month,70.61106770649116,2578.4789079888446,1894.2912827414286
3908-MKIMJ,68,0,41.95,Two year,71.74521533528531,2140.072911507549,162.09047087936173
5012-YSPJJ,31,0,54.35,Month-to-month,70.96718064645765,2750.124117710192,1782.4310949349474
5909-ECHUI,1,1,56.25,Month-to-month,70.67148971374807,2837.386002947804,0.0
1309-BXVOQ,21,1,106.1,Month-to-month,71.78560822068533,5414.95617258995,0.0
6728-VOIFY,63,0,96.0,One year,71.06441551254424,4862.604525962388,791.8270407326647
9317-WZPGV,2,1,79.75,Month-to-month,71.74558040144073,4068.44969459303,0.0
4891-NLUBA,61,0,61.45,Two year,71.61400901155723,3130.5706276683663,629.1845770029629
2856-HYAPG,1,1,68.65,Month-to-month,70.97644468360131,3474.047148190909,0.0
8969-PRHFK,18,0,19.65,One year,71.8162474259205,1003.1845346576121,814.5268590543081
0661-KQHNK,6,0,19.0,One year,71.33438780456586,965.1251887433389,907.611549561748
8709-KRDVL,33,0,100.0,Month-to-month,70.77821011946529,5049.940396962576,3135.8647936281236
4488-PSYCG,16,1,20.25,Month-to-month,70.6369953159629,1021.0858838217551,0.0
1427-VERSM,56,0,98.7,Month-to-month,71.3615313938075,5014.998995376712,1422.507285380118
9801-NOSHQ,23,0,19.8,One year,71.66116771171876,1009.2082306034753,759.5564889976519
6339-YPSAH,9,0,73.8,Month-to-month,70.93871857840057,3733.1784077717775,3391.5249324726624
3621-CEOVK,14,1,100.2,Month-to-month,71.50164379127726,5098.693988049494,0.0
6906-ANDWJ,15,1,74.9,Month-to-month,71.82162945295423,3824.0578288020943,0.0
2159-TURXX,5,0,20.05,Month-to-month,71.74670686173553,1022.8636360312654,972.7648109001882
1548-FEHVL,61,0,106.2,Month-to-month,70.78543539561052,5363.446355914505,1058.1109553543158
3795-CAWEX,70,0,116.55,Two year,71.73225615391647,5944.9767896034,227.4613212669816
6215-NQCPY,15,0,99.7,Month-to-month,71.80148591254519,5089.165916633571,4303.503152899794
5647-URDKA,8,0,19.7,Two year,71.68106040333745,1004.3198307377116,924.3067532222718
2229-DPMBI,8,0,19.5,Two year,71.64955721412555,993.7966695058603,914.5688116305179
9626-WEQRM,4,0,29.15,Month-to-month,70.83301105928821,1472.9103930330643,1414.3557722108833
2188-SXWVT,34,0,55.0,One year,71.62153056970928,2802.1955913292604,1717.8179245379306
6258-PVZWJ,68,0,90.8,Two year,71.00331397044243,4596.253988265487,340.74460541252256
1094-BKOSX,45,0,51.0,One year,71.56299365642175,2596.809950582207,1186.5716323256297
6969-MVBAI,9,0,90.1,Month-to-month,70.72220972272564,4547.302279053434,4129.213226158679
2978-XXSOG,22,0,59.05,Month-to-month,70.82823614349614,2983.5667740828385,2268.6457304976147
2342-CKIAO,2,0,20.3,Month-to-month,71.48545027189641,1032.7938515518265,1012.7500079680183
6953-PBDIN,70,0,72.95,Two year,71.05379232334653,3694.6595680184328,138.86516532140027
3898-BSJYF,10,0,73.55,One year,71.67670098079432,3749.4599584447697,3372.24069604206
3938-YFPXD,72,0,84.3,Two year,70.93595571109748,4264.1973973077065,0.0
7696-AMHOD,49,0,78.0,One year,71.72906575189914,3978.4878000607187,1582.7575558942722
2453-SAFNS,54,0,72.1,One year,71.80013106698277,3680.2776360579996,1174.803804942532
9558-IHEZX,71,0,106.75,Two year,71.4526164585025,5429.204100906613,104.14749565172639
9617-UDPEU,22,0,19.25,One year,71.59031631655162,980.4485291513923,749.3018038836788
6340-DACFT,50,0,20.55,Two year,70.94864437627953,1039.632094001361,391.4563959945162
4955-VCWBI,43,0,20.0,One year,71.08133203071799,1013.2230606310877,489.22145477270135
6813-GZQCG,45,0,24.65,Two year,71.73584589629206,1257.3931080988611,576.3709326720475
7426-GSWPO,64,0,103.5,Month-to-month,71.66028535660493,5275.358044295334,781.2477135228643
3389-KTRXV,23,0,23.85,Two year,71.71032574898088,1216.2612679529498,915.7048879590137
3118-UHVVQ,68,0,25.8,Two year,71.64610861589654,1314.8220730023306,99.30604507992112
1031-IIDEO,1,1,70.85,Month-to-month,71.74580609039873,3614.42432010804,0.0
5832-XKAES,2,1,69.8,Month-to-month,71.44302143137742,3549.6052544398044,0.0
3205-MXZRA,26,0,59.45,One year,71.04086024145172,3010.522214093561,2146.4415965689086
4701-AHWMW,55,1,54.55,Month-to-month,71.5729092560077,2777.856318253847,0.0
